store_ID,store_name,post,address,hour,tel,kibo,parking
10841,BOOKOFF PLUS 一宮尾西店,〒494-0007,愛知県一宮市小信中島郷東57,10:00～21:00,0586-63-1600,大型店舗,112台
10843,BOOKOFF イオン大久保西SC店,〒674-0071,兵庫県明石市魚住町金ヶ崎63-1,10:00～21:00,078-940-9560,中型店舗,341台
10844,BOOKOFF 横須賀佐原店,〒239-0845,神奈川県横須賀市粟田2-1-3,10:00～20:00,046-845-6606,中型店舗,100台
10845,BOOKOFF 浜松北寺島店,〒430-0923,静岡県浜松市中央区北寺島町492-2 バロー北寺島店２F,10:00～20:00,053-450-3301,小型店舗,239台
10846,BOOKOFF 鹿児島天文館店,〒892-0847,鹿児島県鹿児島市西千石町17-28,10:00～22:00,099-216-3371,中型店舗,なし
10847,BOOKOFF 神戸西鈴蘭台店,〒651-1132,兵庫県神戸市北区南五葉1-6-1,10:00～21:00,078-596-6160,小型店舗,11台
10848,BOOKOFF 厚木戸室店,〒243-0031,神奈川県厚木市戸室1-28-17,10:00～21:30 ,046-294-0313,大型店舗,80台
10849,BOOKOFF SUPER BAZAAR 松本駅前店,〒390-0815,長野県松本市深志1-2-30 アルピコプラザ5Ｆ,10:00～20:00,0263-31-0039,大型店舗,357台
10851,BOOKOFF 宇都宮インターパーク店,〒321-0118,栃木県宇都宮市インターパーク6丁目5-1（スポーツアリーナ インターパークプラスワン内）,10:00～20:00,028-666-0576,中型店舗,320台
10852,BOOKOFF 鹿児島加治木店,〒899-5241,鹿児島県姶良市加治木町木田2483-1,10:00～22:00,050-1721-1510,小型店舗,30台
10853,BOOKOFF 福岡行橋店,〒824-0031,福岡県行橋市西宮市1-12-13,10:00～20:00,0930-28-8960,中型店舗,43台
10854,BOOKOFF 新潟亀田インター店,〒950-0923,新潟県新潟市中央区姥ケ山76-1,10:00～20:00,025-383-6984,小型店舗,300台
10855,BOOKOFF 春日部豊春店,〒344-0046,埼玉県春日部市上蛭田631－2 コモディイイダ豊春店２F,10:00～21:00,048-760-4980,中型店舗,129台
10856,BOOKOFF 千葉イオンマリンピア専門館店,〒261-0004,千葉県千葉市美浜区高洲3-21-1 イオンマリンピア専門館２F,10:00～21:00,043-307-7862,小型店舗,240台
10857,BOOKOFF 小山花垣店,〒323-0027,栃木県小山市花垣町2-11-29,10:00～20:00,0285-37-9922,中型店舗,67台
10858,BOOKOFF 小牧店,〒485-0033,愛知県小牧市郷中1-99,10:00～21:00,0568-48-8805,中型店舗,70台
10859,BOOKOFF じゃんぼスクエア香芝店,〒639-0236,奈良県香芝市 磯壁3-40-1 2F,10:00～20:00,0745-44-3855,大型店舗,434台
10860,BOOKOFF 出雲高岡店,〒693-0066,島根県出雲市高岡町495,10:00～20:00,0853-31-7722,小型店舗,27台
10861,BOOKOFF 西那須野店,〒329-2735,栃木県那須塩原市太夫塚6-232-8,9:30～21:00,0287-47-4192,中型店舗,225台
10862,BOOKOFF 熊本インター店,〒861-8046,熊本県熊本市東区石原1-1-112,10:00～20:00,050-1721-5692,中型店舗,555台
10863,BOOKOFF ベイシア沼田モール店,〒378-0005,群馬県沼田市久屋原町413,10:00～20:00,0278-25-3558,中型店舗,343台
10864,BOOKOFF 本川越店,〒350-0043,埼玉県川越市新富町1-9-1,10:00～21:00,049-225-0013,中型店舗,なし
10865,BOOKOFF 飯能双柳店,〒357-0021,埼玉県飯能市双柳1485-7,10:00～21:00,042-983-1140,中型店舗,44台
10866,BOOKOFF 大阪熊取店,〒590-0451,大阪府泉南郡熊取町野田2-12-5,10:00～21:00,072-452-1270,中型店舗,30台
10867,BOOKOFF 大阪泉佐野羽倉崎店,〒598-0046,大阪府泉佐野市羽倉崎1-3105,10:00～22:00,050-1792-6952,小型店舗,30台
10868,BOOKOFF 千葉成東店,〒289-1326,千葉県山武市成東1808-1,10:00～20:00,0475-53-6802,小型店舗,839台
